Vertical 1,Vertical 2,Noticia (link),Etiqueta,Etiqueta específica,etiqueta 3,Región,Personalidad destacada,...9,Fecha,Diario,Si,Me gusta,Simpatía,Asombro,Diversión,Descreimiento,Tristeza,Enojo,Me importa,Likes,Comentarios...22,Compartidos,Interacciones,Cuerpo del Post,Cuerpo de la noticia,Comentarios...27,Link del comentario
Seguridad,,https://www.instagram.com/p/Cf9LQxNtteY/,Estafas,Generación Zoe,,Provincial,,,13/7/2022,Instagram-LaVoz,Si,,,,,,,,,141,19,,160," El empresario Leandro Cositorto, CEO de #GeneraciónZoe, apuntó contra la fiscal que ordenó su detención por presuntas estafas, Juliana Companys, al señalar que lo capturó solo con “conjeturas equivocadas y suposiciones” y dijo que si la Justicia lo dejara “trabajar” el pago a los clientes “estaría normalizado” en seis meses o un año.

👉 Cositorto dialogó con Alassia es Noticia, por radio Continental, y se mostró molesto con los medios, a los que acusó de colaborar en lo que, según entendió, constituía una “difamación”, lo que, a su vez, provocó la caída de las operaciones de la empresa que operaba en varios países de América.

👉 Asimismo, se refirió a que él nunca se profugó sino que se encontraba de viaje cuando la fiscal solicitó su captura internacional. “Estoy de viaje, trabajando, y soy retenido en República Dominicana y me dictan el pedido de prisión”, señaló en alusión a cuando cayó detenido.

👉 “Veníamos pagando un interés de 7,5 por ciento por mes y lo veníamos cumpliendo. Pero nos difaman de una manera asquerosa”, dijo y se diferenció del gerente de Ademar Capital, Edgar Adhemar Bacchiani, acusado de múltiples estafas en Catamarca y Córdoba, y con prisión preventiva, al señalar que aquel empresario prometía un pago de interés superior.

👉 “Mientras los medios sigan defendiendo estos poderes que nos vienen gobernando en la Argentina hace cientos de años, con 53 por ciento de pobreza, así es como estamos”, insistió y volvió a la situación de Generación Zoe.

Mirá la nota completa en @lavozcomar | Link en Bio.",,,
Seguridad,,https://www.instagram.com/p/Cf-Jj-YM9n7/,Estafas,"Una mujer fue víctima de la ""estafa de la grúa""",San Carlos de Bariloche,Nacional,,,13/7/2022,Instagram-Cadena3,Si,,,,,,,,,438,36,,474,"ESTAFA A LA CONFIANZA ⭕
Una mujer de 70 años fue víctima de la ""estafa de la grúa"" en la ciudad de San Carlos de Bariloche y le entregó a un desconocido dinero en efectivo, pertenencias personales y un televisor, tras recibir un pedido de ayuda de parte de una supuesta amiga que había tenido un desperfecto mecánico.

🎙️ De acuerdo a la información que brindaron las personas del entorno de la víctima, una mujer la llamó por teléfono diciendo que era una de sus amigas y le comentó que había tenido un inconveniente con su vehículo, por lo cual necesitaba su colaboración económica para poder trasladar el rodado hasta el mecánico.

📰 Según informó El Cordillerano, la falsa amiga le dijo que necesitaba cerca de 90.000 pesos y que pensaba enviar al chofer de la grúa a retirar ese monto, mientras que le indicó que si no alcanzaba a juntarlo, podía entregarle elementos de su propiedad para compensar el valor del traslado.

💲Momentos más tarde, la víctima recibió otro llamado, esta vez de un hombre, quien se presentó como el conductor de la grúa, para avisarle que en unos minutos la visitaría uno de sus empleados para buscar el dinero y sus pertenencias para poder hacer el viaje

👵🏻 La septuagenaria, según mencionaron, no dudó en entregar sus cosas, ya que el objetivo era ayudar a su amiga y cuando el supuesto empleado del chofer de la grúa golpeó la puerta de su casa, ella le entregó algo de dinero –cuyo monto no trascendió– un televisor y otros elementos, de amplio valor personal. 📲📻",,,
Turismo,Economía y Situación Social,https://www.instagram.com/p/CfwDYikMFhu/,Espectáculos ,Mercado Cordobés,,Municipal,,,8/7/2022,Instagram-ElResaltador,Si,,,,,,,,,1343,14,,1357,"Llega el Mercado Cordobés 😏

🤩 Comienza hoy desde las 9 de la mañana. Habrá feria de flores y economía social, shows musicales, gastronomía en vivo y mucho más en la Supermanzana Mercado Norte.

💃🏽 La programación incluye música y danza en vivo, con la participación del Elenco “Cecilia Dericia Danzas”, Tumbadas y la Jam de Folclore junto a Paola Bernal como invitada especial. Además se presentarán Djs cordobeses.

👉🏽 También, el sábado 9 se realizará un recorrido guiado especial, para pescubrir la historia de este espacio emblemático de la ciudad. Al finalizar los asistentes podrán degustar de un chocolate caliente con churros.

😉 Desde @municba proponen recorridos guiados gratuitos que continuarán hasta el domingo 31 de julio

Leé la nota completa para conocer toda la data que hay para hacer en julio , desde el link en bio ⏫

Compartí con amigues para organizar algun plancito el finde ",,,
Economía y Situación Social,,https://www.facebook.com/eldocetv/posts/pfbid0ZGWYsab2RFBpfSdbfsHLLRrWSdwqHQ4rb6wEqR6osbMfPVxMYYSD8kcBHx5TVXwil,Espectáculos,Intendente pagará un bono para festejar el día del amigo ,,Provincial,Mariano Hormaechea,,7/7/2022,ElDoceTv,Si,100,2,3,0,66,2,64,0,,115,24,376," Un intendente pagará un bono por el día del Amigo 
El dinero se entregará en una ciudad de Argentina. El mandatario municipal indicó que el objetivo es  ""dinamizar la economía""."," Día del Amigo: un intendente pagará un bono de miles de pesos para festejar
El mandatario municipal dijo que el objetivo es ""dinamizar la economía"". De cuánto será el monto y en qué provincia Argentina.
Por: El DoceJueves 07 de Julio de 2022
dinero.
El próximo miércoles 20 de julio es el Día del Amigo.
A menos de una semana para que llegue el día del Amigo hubo un anuncio que beneficiará exclusivamente a una ciudad argentina. El intendente de Goya, Corrientes, Mariano Hormaechea, pagará un bono a todos los empleados municipales para que puedan festejar con dinero extra.

El monto será de 6.000 pesos y según indicó, el objetivo es ""dinamizar la economía"". La información quedó plasmada en la cuenta de Twitter del mandatario municipal.

Allí, se lee: ""Desde el primer día nos planteamos la continuidad de un proyecto de trabajo que incluye aumentos salariales, como los anunciados hace una semana atrás y también el esquema de bonos que se dieron en la gestión anterior y que habíamos dicho que continuaríamos con ellos”.

+ MIRÁ MÁS: Batakis, sobre el cepo al dólar: ""El derecho a viajar colisiona con la generación de puestos de trabajo”

“Este plus favorece en primer término al trabajador, ya que no desconocemos la situación económica y todo lo que ha sucedido en estos últimos días en el país, pero a la vez dinamiza la economía local"", continuó.

Luego, recordó que el bono es el tercero que se otorgará en el año en una fecha festiva: ""Cumpliendo con la palabra y el compromiso asumido en diciembre, en mayo efectivizamos el primer bono por el Día del Trabajador, y en junio para el Día del Padre. También ya estaba presupuestado este bono del Día del Amigo, el cual ya se otorgó en su oportunidad"".", ,
Economía y Situación Social,,https://www.facebook.com/Cadena3Argentina/posts/pfbid02qRyF8ztfUDWJeBnanKxkvfamSA69PfeBUbAhTHL3ivhswqqcqBbdqUoQqgUNCPE8l,Espectáculos,Intendente pagará un bono para festejar el día del amigo ,,Provincial,Mariano Hormaechea,,7/7/2022,Cadena 3,Si,68,4,13,0,58,1,53,5,,107,32,341,"Insólito http://ow.ly/fOR150JQv9O
","www.cadena3.com /noticia/sociedad/intendente-pagara-un-bono-de-6000-por-el-dia-del-amigo_329953
Intendente pagará un bono de $6.000 por el Día del Amigo
Cadena 3 Argentina2-3 minutes 7/7/2022
Falta menos de dos semanas para que en todo el país se celebre el ""Día del amigo"", una jornada en la que suele aumentar el flujo de consumo gastronómico.

Y para esta ocasión, el intendente de la ciudad correntina de Goya, Mariano Hormaechea, decidió otorgar un bono de $6.000 a todos los empleados municipales para que puedan festejar con dinero extra y ""dinamizar la economía"".

El anuncio lo hizo a través de su cuenta de Twitter. ""Desde el primer día nos planteamos la continuidad de un proyecto de trabajo que incluye aumentos salariales, como los anunciados hace una semana atrás y también el esquema de bonos que se dieron en la gestión anterior y que habíamos dicho que continuaríamos con ellos”, dice en un tuit el mandatario.

/Inicio Código Embebido/

/Fin Código Embebido/

""Este plus favorece en primer término al trabajador, ya que no desconocemos la situación económica y todo lo que ha sucedido en estos últimos días en el país, pero a la vez dinamiza la economía local"", detalló.

Además, recordó por el mismo medio que el dinero extra por el ""día del amigo"" se trata del tercer bono del año: ""Cumpliendo con la palabra y el compromiso asumido en diciembre, en mayo efectivizamos el primer bono por el Día del Trabajador, y en junio para el Día del Padre. También ya estaba presupuestado este bono del Día del Amigo, el cual ya se otorgó en su oportunidad"".

En diálogo con Cadena 3, Leandro Monti, concejal por la oposición, se refirió  a la polémica medida: ""Es una política del intendente y de la provincia, con una administración que lleva más de 20 años en el poder. En vez de generar salarios en blanco, hacen este tipo de bonos para paliar las dificultades económicas que tiene Corrientes"".

""Es ya una política de Estado generar este tipo de bonos pero, por ejemplo, los jubilados no pueden acceder a este tipo de beneficios"", señaló.

""En el fondo de la cuestión, si uno ve los sueldos promedio de la provincia de Corrientes, muchos están en la línea de pobreza e indigencia. Este bono lo lanzan para tratar de paliar la situación"", finalizó.

Informe de Federico Albarenque.",,
Política,,https://www.facebook.com/Cadena3Argentina/posts/pfbid034jYGer6QQFnVD8r9muGvyxqxMKBkbbuLssTFv4SkEiRp6qpn6LvyyY8aqkkM8Gwql,Elecciones 2023,Elecciones Presidenciales,Sergio Massa pidió una interna en el FdT,Nacional,Sergio Massa,,10/7/2022,Cadena 3,Si,40,2,4,0,248,0,81,0,,280,6,661,Sergio Massa no descartó una interna en el FdT para las elecciones http://ow.ly/eR5k30snMXM,"www.cadena3.com /noticia/noticias/massa-no-descarto-una-interna-en-el-fdt-para-las-elecciones_330182
Massa no descartó una interna en el FdT para las elecciones
Cadena 3 Argentina5-6 minutes 9/7/2022
El presidente de la Cámara de Diputados, Sergio Massa, consideró que la forma de renunciar del exministro de Economía, Martín Guzmán, ""nos puso a todos en alerta"", a la vez que sostuvo que ""esas mezquindades individuales de algunos"", terminan ""poniendo en riesgo el trabajo colectivo"".

""Creo que fue una semana en la que obviamente por ahí, por la forma en que se dio la salida del ministro (exministro de Economía) nos puso a todos en alerta, en que a veces las mezquindades individuales terminan poniendo en riesgo el trabajo colectivo"", dijo Massa en declaraciones a C5N desde Tucumán.

El diputado nacional formó parte de la comitiva que acompañó este sábado al presidente Alberto Fernández a esa provincia, donde se desarrolló el acto central conmemorativo del Día de la Independencia.

""Creo también que hoy tenemos que tener la capacidad de saber separar bien la paja del trigo, correr a aquellos que actúan con mezquindad individual y trabajar de manera colectiva, entendiendo que tenemos un contrato con el pueblo, un sueño de millones de argentinos que esperan que Argentina retome definitivamente el camino del crecimiento con justicia social"", expresó.

Para el presidente de la Cámara baja, ""los argentinos esperan hoy por sobre todas las cosas la concreción de que miles de obras que tenemos en marcha se terminen, que recuperemos el empleo, que recuperemos el ingreso de los argentinos, que recuperemos la esperanza como argentinos"" y agregó que eso ""más allá de aquellos que pretenden instalar, raspar en la división, en el odio, en la pelea, en sembrar dudas permanentemente, pretenden ponerlos palos en la rueda todos los días"".

/Inicio Código Embebido/

/Fin Código Embebido/

Consultado sobre nombramientos en el Gabinete Nacional, contestó: ""Lo que yo hablo con el Presidente queda en mi mano a mano con el Presidente, el sábado pasado..., el domingo, pero esta semana hablamos varias veces con el Presidente, tuve varias reuniones y lo que yo hablo en privado con él, queda en el ámbito privado"".

""Yo vivo mis responsabilidades con mucha templanza y eso hace que en los momentos difíciles me tome las cosas con calma"", expresó.

En tanto, sobre la posibilidad de realizar elecciones internas en el Frente de Todos (FdT) para el año que viene, expresó: ""falta mucho para el año que viene y el año que viene sí tiene que haber PASO, que haya elecciones PASO"".

""Pero nosotros hoy tenemos que tener cinco o seis objetivos claros"", consideró, y mencionó que ""Argentina tiene muchas oportunidades frente al mundo, Argentina es uno de los grandes jugadores productores de litio, un gran jugador en la producción de gas, es un gran jugador en la producción de alimentos, es uno de los grandes jugadores en conocimiento y en capital humano y la mano de obra de los argentinos"" y destacó que ""en eso tenemos que enfocarnos hoy"".

En ese marco, agregó que ""todas esas riquezas naturales del país nos tienen que permitir alcanzar más beneficios económicos para después poder distribuirla con justicia en nuestra sociedad"" y afirmó que ""ese debe ser nuestro trabajo, poner todo ahí, después cuando llegue el momento electoral puede haber competencia, coincidencia, diferencias, puede haber diferentes formas de llegar al mismo objetivo"".

""Pero hoy las prioridades, las urgencias, hoy nuestra responsabilidad es devolverle tranquilidad al pueblo alrededor de la moneda de los argentinos"", insistió el legislador y agregó en ese sentido la ""tranquilidad en lo que hace a sus impuestos y las cuentas públicas, devolverle la seguridad de que está frente a un Gobierno que trabajo en beneficio de la sociedad y no frente a individualidades como las que vimos el fin de semana pasado, que terminan lastimando al conjunto"".

/Inicio Código Embebido/

/Fin Código Embebido/

Massa destacó, además, que ""yo soy de los que creo que si pensamos distinto, discutamos y eso es muy saludable"" y manifestó que ""en todo caso, lo que no tenemos que permitir es que esas discusiones le den ventajas a aquellos que quieren sacar ventajas de nuestras discusiones"".

""Uno ve muchos en la oposición que pretenden sacar ventajas sobre las discusiones del Gobierno"", expresó y señaló que ""nosotros lo que tenemos que hacer es discutir con pasión, con firmeza, y con convicción hacia dónde queremos llevar a la Argentina y al pueblo y después explicarle a la sociedad cuál es el camino que elegimos"", sostuvo.

Asimismo, subrayó: ""Nosotros debemos debatir entre nosotros hacia adentro, pero no nos tenemos que lastimar y defender con todas nuestras fuerzas ese país, esa Argentina con crecimiento y movilidad social ascendente que todos queremos para el país"", con ""desarrollo productivo, con industria nacional y trabajo genuino"".",,
Obras,,https://www.facebook.com/LaVoz.com.ar/posts/pfbid02zNigL9ALuS27D84XojAHpFsYGWQUFqfbG2CcgPqrUdufd8DfhqUjJy6wjjDBxvxql,Diseño Urbano,Ciclovías,Comenzó la construcción de la ciclovía de altura,Municipal,,,7/7/2022,La Voz del Interior,Si,24,2,2,0,5,0,13,0,,14,3,63,"Tendrá 1.366 metros de largo y conectará barrio Juniors y General Paz con el parque Sarmiento. Será para uso exclusivo de peatones y ciclistas. Costará $ 777 millones.
","www.lavoz.com.ar /ciudadanos/ciudad-de-cordoba-comenzo-la-construccion-de-la-ciclovia-en-altura/
Ciudad de Córdoba: comenzó la construcción de la ciclovía en altura
Diego Marconetti5-6 minutes 7/7/2022
Tendrá 1.366 metros de largo y conectará barrio Juniors y General Paz con el parque Sarmiento. Será para uso exclusivo de peatones y ciclistas. Costará $ 777 millones.

viernes, 8 de julio de 202200:00 hs

Comenzó la construcción de la ciclovía en altura que unirá los barrios General Paz y Juniors con el parque Sarmiento, en el pericentro de la ciudad de Córdoba. La estructura tendrá 1.366 metros lineales, costará 777 millones de pesos y tendrá un plazo de ejecución de siete meses.

El proyecto se había presentado en marzo pasado. Los trabajos son ejecutados por la empresa constructora Astori, ya que toda la ciclovía se conforma con piezas premoldeadas: es un viaducto montado sobre columnas de hormigón.

“Es una obra que nace con un reclamo de vecinos de barrio General Paz, por lo difícil que es cruzar a pie hacia la Terminal o Nueva Córdoba a través del Nudo Vial Mitre”, explicó el secretario de Desarrollo Urbano de la Municipalidad de Córdoba, Daniel Rey.

Comenzó la obra de la ciclovía elevada a la altura de Costanera. (Pedro Castillo / La Voz)
Comenzó la obra de la ciclovía elevada a la altura de Costanera. (Pedro Castillo / La Voz)
La obra es financiada en partes iguales por el municipio y el Gobierno provincial, y cuenta con un presupuesto de 777 millones de pesos.

La ciclovía elevada estará compuesta por una vía peatonal y dos carriles para biciclos, uno en cada sentido y se conectará con los tramos ya existentes de Nueva Córdoba, Costaneras Sur y Norte y Barrio Juniors.

El ancho será de 3,5 metros, lo que permitirá además el eventual acceso de vehículos sanitarios.

“Une General Paz con el Centro Cívico y la Terminal, y cierra con un circuito con el parque Sarmiento, la Universidad Nacional de Córdoba, la avenida Poeta Lugones y el bulevar Chacabuco. Es todo un circuito con bicicletas que potencia la obra que se está haciendo con la Provincia en el río Suquía”, agregó el funcionario.

Comenzó la obra de la ciclovía elevada a la altura de Costanera. (Pedro Castillo / La Voz)
Comenzó la obra de la ciclovía elevada a la altura de Costanera. (Pedro Castillo / La Voz)
Rey aseguró que la estructura tendrá valor turístico para la ciudad, justamente por el circuito al que hacía referencia.

Ese recorrido pasa por distintas obras que ejecuta o tiene planeadas el municipio: la puesta en valor del parque Sarmiento, el Corredor de la Biodiversidad, la plaza España, el edificio del Parque de la Biodiversidad y la extensión del bulevar Chacabuco.

En Costanera, además, se está construyendo una ciclovía que llega hasta la isla Zípoli, pasa por la Isla de los Patos, por el parque Las Heras y el Concejo Deliberante.

Cómo es la obra
Se trata de un viaducto de 1.366 metros de largo y 3,5 metros de ancho que iniciará en la última cuadra de Rondeau, en el sur del río Suquía, y terminará en el margen norte, sobre Álvarez de Arenales.

En esa cuadra de Rondeau se construye el Corredor de la Biodiversidad justo en el ingreso del ex Zoológico, que será el Parque de la Biodiversidad.

Allí comenzará a elevarse, hará un rulo sobre la punta del ex Zoo y lo sobrevolará, cruzará la avenida Sabattini y luego la acompañará. Después se desviará hacia Poeta Lugones, sobrevolándola hacia el lado de la Terminal vieja y la acompañará en paralelo hacia el Nudo Vial Mitre.

En ese punto, pasará por encima de las vías del ferrocarril, en la punta este de la estación Mitre.

Allí girará hacia la Costanera Sur, la cruzará primero para después coincidir en un tramo; y a la altura del Centro Cívico cruzará el río Suquía y la Costanera Norte, para terminar en el tramo que conecta con Álvarez de Arenales.

Infografía: Planimetría ciclovía elevada
Infografía: Planimetría ciclovía elevada
En altura
Todo este recorrido será en altura: la ciclovía estará montada sobre columnas de hormigón y tendrá un ancho de 3,5 metros. Eso permitirá que pueda ser usada por vehículos de emergencia o mantenimiento cuando sea necesario.

Además, contará con cinco ramales de acceso. Al que ya se relató de calle Rondeau, que permitirá conectar con las ciclovías de Lugones y del parque Sarmiento, se sumará una bajada hacia la Terminal.

Ese sector permitirá la conexión con una ciclovía planificada sobre la colectora de Sabattini.

Contará con cinco puntos de acceso: Acceso Parque Sarmiento, Acceso Terminal de Ómnibus 1, Acceso Hombre Urbano, Acceso Costanera Norte y Acceso Barrio Juniors. (Municipalidad de Córdoba)
Contará con cinco puntos de acceso: Acceso Parque Sarmiento, Acceso Terminal de Ómnibus 1, Acceso Hombre Urbano, Acceso Costanera Norte y Acceso Barrio Juniors. (Municipalidad de Córdoba)
Otro acceso se erige en el Nudo Vial Mitre, unos metros más adelante, a la altura del ramal que ingresa al predio del Centro Cívico.

El ancho es de 3,5 metros, lo que permitirá -como se dijo antes- el acceso de vehículos como ambulancias o camionetas para mantenimiento. Ese ancho estará también delimitado: 1,20 metros será para peatones y 2,30 metros para el tránsito de bicicletas.

Contará con cinco puntos de acceso: Acceso Parque Sarmiento, Acceso Terminal de Ómnibus 1, Acceso Hombre Urbano, Acceso Costanera Norte y Acceso Barrio Juniors. (Municipalidad de Córdoba)
Contará con cinco puntos de acceso: Acceso Parque Sarmiento, Acceso Terminal de Ómnibus 1, Acceso Hombre Urbano, Acceso Costanera Norte y Acceso Barrio Juniors. (Municipalidad de Córdoba)
Todo la ciclovía contará con un enrejado de seguridad y estará completamente iluminada.

“El ancho no es sólo para bicicletas, sino también para que circulen peatones”, insistió Rey.",,
Economía y Situación Social,Seguridad,https://www.instagram.com/p/CftypCFMxTb/?hl=es,Despenalización de la Marihuana,Gabriela Cerrutti pidió la despenalización de la marihuana,,Nacional,Gabriela Cerrutti,Declaraciones Políticos,7/7/2022,Instagram-LaVoz,Si,,,,,,,,,278,95,,373,"  La portavoz presidencial, Gabriela Cerruti, volvió a manifestarse este miércoles a favor de la legalización de la marihuana y celebró la aprobación de la Ley de Cannabis Medicinal y Cáñamo Industrial para el desarrollo productivo y el cuidado de la salud.

👉 Cerruti habló más de 20 minutos durante una transmisión de Instagram, donde respondió preguntas de sus seguidores. “¿Cuándo van a devolverle la libertad a los presos por cultivar cannabis?”, le consultaron. La portavoz explicó que el Poder Ejecutivo no tiene esas prerrogativas y que dichas decisiones deben ser tomadas por la Justicia.

👉 La portavoz aseguró que “siempre” estuvo a favor de la despenalización total de la marihuana y del autocultivo. “Ahora tenemos la ley de cannabis medicinal que protege e incentiva la producción de cannabis medicinal y el autocultivo para cannabis medicinal. Pero bueno, tenemos que ir por la despenalización total del cannabis para que esto permita que no se persiga más a alguien sencillamente por fumarse un porro”, apuntó.

Más información en @lavozcomar | Link en Bio.
23 h","  La portavoz presidencial, Gabriela Cerruti, volvió a manifestarse este miércoles a favor de la legalización de la marihuana y celebró la aprobación de la Ley de Cannabis Medicinal y Cáñamo Industrial para el desarrollo productivo y el cuidado de la salud.

👉 Cerruti habló más de 20 minutos durante una transmisión de Instagram, donde respondió preguntas de sus seguidores. “¿Cuándo van a devolverle la libertad a los presos por cultivar cannabis?”, le consultaron. La portavoz explicó que el Poder Ejecutivo no tiene esas prerrogativas y que dichas decisiones deben ser tomadas por la Justicia.

👉 La portavoz aseguró que “siempre” estuvo a favor de la despenalización total de la marihuana y del autocultivo. “Ahora tenemos la ley de cannabis medicinal que protege e incentiva la producción de cannabis medicinal y el autocultivo para cannabis medicinal. Pero bueno, tenemos que ir por la despenalización total del cannabis para que esto permita que no se persiga más a alguien sencillamente por fumarse un porro”, apuntó.

Más información en @lavozcomar | Link en Bio.
23 h", ,
Seguridad,,https://www.facebook.com/eldocetv/posts/pfbid02Hqs1WkNpfLKy1EkuyJRAFEMmJS47UNywzVpKfyjCfw8oZi4avuYQkYutMssbf4HRl,Desaparición,Desapareció la hija de Roxana Carabajal,,Municipal,,,12/7/2022,ElDoceTv,Si,639,3,177,0,2,890,12,11,,314,378,2426,"“Necesito ya que mi hija Eva aparezca”
La nena tiene 9 años. La última vez que la vio fue hace cuatro días, cuando se fue con su papá.","El desesperado pedido de Roxana Carabajal por la desaparición de su hija de 9 años
La cantante denunció que desde el 8 de julio no sabe nada sobre Eva. Apuntó a su expareja, con quien se encuentra la nena.
Por: El DoceMartes 12 de Julio de 2022
 roxana-carabajal
Roxana Carabajal pidió encontrar urgente a su hija de 9 años.
“Necesito ya que mi hija Eva aparezca”, fue el pedido desesperado de Roxana Carabajal. Denunció que su hija de 9 años está desaparecida. La última vez que la vio fue el viernes 8 de julio, cuando se fue con su papá Gonzalo Koller. 

La cantante habló por primera vez sobre su situación en el ciclo De 12 a 14 (El Tres). Y aprovechó para dejarle un mensaje a Gonzalo Koller, su expareja y padre de la nena. Están separados hace seis años.

“Si le llega este mensaje, que por favor nos dé una novedad, eso sería tranquilizante para nosotros”, expresó angustiada. Insistente, remarcó: “El mensaje es para él, que recapacite y se dé cuenta que está angustiando a toda la familia”.

 + MIRÁ MÁS: Pampita y su beba contagiaron de ternura a todo El Hotel de los Famosos

La sobrina de Peteco Carabajal vive en Córdoba y Koller en Carcarañá, provincia de Santa Fe. Según reveló, comparten la tenencia de su hija, quien está una semana con cada uno: “Es totalmente normal”. Le exigió a Koller que “dé una señal y diga que están bien”. “Es inentendible lo que está pasando”, cerró.

 + VIDEO: El pedido desesperado de Roxana Carabajal

Play Video
Desde la Fiscalía Regional Segunda Circunscripción de Santa Fe publicaron un pedido de colaboración para encontrar a Eva Koller (9) y su papá Gonzalo Koller (35). “Ambos faltan de su domicilio de la ciudad de Carcarañá desde el 8 de julio de 2022 entre las 5:10 y 5:15 cuando se retiraron a bordo de un auto Volkswagen Polo color blanco.



¿TE GUSTÓ LA NOTA?",,
Seguridad,,https://www.facebook.com/eldocetv/posts/pfbid036F219ev5htir8oLk2sgj1FTXMehrrbcXn6FM8etWp4sQRwfgTpf8NAGHtzCbuggGl,Desaparición,Desapareció la hija de Roxana Carabajal,,Municipal,,,12/7/2022,ElDoceTv,Si,153,0,14,0,0,220,1,2,,72,40,502,"Pasan las horas y crece el drama
Roxana Carabajal está desesperada. Su hija de 9 años sigue desaparecida. El ruego a su expareja en diálogo con Noticiero Doce.","Roxana Carabajal sigue buscando a su hija: el ruego a su expareja
La cantante de folklore está desesperada. El papá de la nena de 9 años aún no dio señales sobre el paradero de ambos.
Por: El DoceMartes 12 de Julio de 2022
roxana-carabajal
Roxana Carabajal le pidió desesperada a su ex que dé señales.
Las horas pasan y Roxana Carabajal sigue sin saber nada acerca de su hija Eva, de 9 años. “No tengo nada, ninguna novedad”, expresó desesperada en diálogo con Noticiero Doce. En ese momento, se dirigía a la fiscalía de la ciudad de Casilda, provincia de Santa Fe, que investiga el hecho.

La cantante de folklore reveló que la nena se fue con su papá Gonzalo Koller el pasado viernes 8 de julio y desde entonces perdió el contacto con ambos: “Tiene el celular apagado”. 

La pareja está separada hace seis años y tiene la tenencia compartida de la menor. Ella vive en Córdoba, mientras que él en Carcarañá, provincia de Santa Fe. En esa ciudad, fue la última vez que lo vieron a Koller salir con su hija en auto de su casa.



Según contó la sobrina de Peteco Carabajal, los últimos años “han sido de mucha tranquilidad, armonía”. Remarcó que nunca desaparecieron así y para contactarse con su hija, cada vez que se iba con él, lo hacía a través del celular de Gonzalo Koller. 

 + MIRÁ MÁS: Santi Maratea lanzará su fundación y prometió sueldos en dólares

Sobre el final de la comunicación telefónica, la artista se dirigió al papá de Eva y le rogó que regresaran. “Que piense, principalmente que piense en nuestra hijita”, le pidió desesperada. Y agregó: “Estamos esperando minuto a minuto de que dé señales de dónde están”. “Que sepa que está todo bien, los estamos esperando, pero que dé señales”, cerró.

 + VIDEO: Roxana Carabajal, desesperada por la desaparición de su hija

",,
Seguridad,,https://www.facebook.com/LaVoz.com.ar/posts/pfbid02GcmTJp3YHtip88nUTgNDfLtVEauQjhV7Ji2VZTPaXBcwuiqTQHCqGAT4vL6mWRmBl,Desaparición,Buscan a Tobías Eve,Alta Gracia,Provincial,,,13/7/2022,La Voz del Interior,Si,131,1,59,0,6,139,2,3,,91,181,613,Fue a un baile de La Banda de Carlitos y no volvió. Tiene 18 años.,"Buscan a Tobías Eve, un joven de Alta Gracia que desapareció tras un baile de cuarteto en Córdoba
El joven desaparecido. (Gentileza Resumen de la Región)
El joven desaparecido. (Gentileza Resumen de la Región)
LO MÁS LEÍDO
Sismo en Chile
VIRAL
Se cumplió el presagio del pez remo: hubo un fuerte sismo en Chile
1
Denis Rodríguez fue anunciado en el Celeste
FÚTBOL
Jugó en River, pasó por Belgrano y ahora fichó por el club santafesino de Scocco y “Maxi” Rodríguez
2
Azúcar o edulcorante
CIUDADANOS
Sustituir el azúcar por edulcorante no es tan bueno para la salud como parece
3
Álvaro Cortéz
FÚTBOL
“Tilín”, el cebollita que deslumbra en Los Andes y ya captó un “grande” de Córdoba
4
Viviana Canosa
TV
Cuánto podría cobrar Viviana Canosa por su juicio millonario contra la revista Noticias
5
Tiene 18 años.

Redacción LAVOZ
Redacción LAVOZ
Miércoles, 13 de julio de 202212:18 hs
Las autoridades intentan dar con el paradero de Tobías Eve, un joven de 18 años que desapareció el pasado sábado cuando, según su familia, presenció un baile de cuarteto en la ciudad de Córdoba.

Tobias es vecino es de barrio Córdoba pero desde hace pocas semanas se encontraba “parando” en la casa de un hermano en capital, ya que trabaja como vendedor ambulante en calle San Martín, según informó Resumen de la Región.

DESAPARECIDO HACE VARIOS DÍAS
“No sabemos más nada de él desde el sábado. Él estuvo hace dos fines de semana atrás acá en Alta Gracia conmigo porque era el cumpleaños de la hermana, se fue y no lo ví más. El viernes hablé con él pero ya no más”, contó Vanesa, su madre, en diálogo con ese medio.

El joven habría estado en el baile de La Banda de Carlitos en Margarita Disco. El muchacho es de tez trigueña, cabello lacio negro corto, contextura física delgada. “Estoy realmente desesperada”, agregó la mujer entre lágrimas.

A quien tenga alguna información piden comunicarse a la comisaría más cercana.",,
